view_history,rt,part,trial_type,trial_index,time_elapsed,internal_node_id,subject_id,stimulus,key_press,button_pressed,make_sense,correct,responses,correct_letters,set_number,size,letters_recalled,audio_id,audio_file,retransc
,,Audio,audio-keyboard-response,112,615349,0.0-112.0,22,audio/mp3/conf-020.mp3,,,,,,,,,,20,conf-020.mp3,
,12500.66000002,Retranscription,survey-html-form,113,627851,0.0-113.0,22,,,,,,"{""rep"":""but as we know, outside is anything but 2020""}",,,,,,,"but as we know, outside is anything but 2020"
,,Audio,audio-keyboard-response,114,631979,0.0-114.0,22,audio/mp3/conf-021.mp3,,,,,,,,,,21,conf-021.mp3,
,9999.7050000238,Retranscription,survey-html-form,115,641981,0.0-115.0,22,,,,,,"{""rep"":""we forget vast amounts of what happens to us""}",,,,,,,we forget vast amounts of what happens to us
,,Audio,audio-keyboard-response,116,645599,0.0-116.0,22,audio/mp3/conf-022.mp3,,,,,,,,,,22,conf-022.mp3,
,7500.560000015,Retranscription,survey-html-form,117,653101,0.0-117.0,22,,,,,,"{""rep"":""and sometime memory is down what""}",,,,,,,and sometime memory is down what
,,Audio,audio-keyboard-response,118,658498,0.0-118.0,22,audio/mp3/conf-023.mp3,,,,,,,,,,23,conf-023.mp3,
,12500.760000024,Retranscription,survey-html-form,119,671001,0.0-119.0,22,,,,,,"{""rep"":""but what if we could watch entire life ""}",,,,,,,but what if we could watch entire life 
,,Audio,audio-keyboard-response,120,674379,0.0-120.0,22,audio/mp3/conf-024.mp3,,,,,,,,,,24,conf-024.mp3,
,7501.4550000196,Retranscription,survey-html-form,121,681882,0.0-121.0,22,,,,,,"{""rep"":""as they unfold through time ""}",,,,,,,as they unfold through time 
,,Audio,audio-keyboard-response,122,684659,0.0-122.0,22,audio/mp3/conf-025.mp3,,,,,,,,,,25,conf-025.mp3,
,5000.635000004,Retranscription,survey-html-form,123,689661,0.0-123.0,22,,,,,,"{""rep"":""what if we could study people""}",,,,,,,what if we could study people
,,Audio,audio-keyboard-response,124,695599,0.0-124.0,22,audio/mp3/conf-026.mp3,,,,,,,,,,26,conf-026.mp3,
,12499.899999995,Retranscription,survey-html-form,125,708101,0.0-125.0,22,,,,,,"{""rep"":""from the time that they were teenagers all the way to the old age""}",,,,,,,from the time that they were teenagers all the way to the old age
,,Audio,audio-keyboard-response,126,712119,0.0-126.0,22,audio/mp3/conf-027.mp3,,,,,,,,,,27,conf-027.mp3,
,10001.699999964,Retranscription,survey-html-form,127,722123,0.0-127.0,22,,,,,,"{""rep"":""to see what really keeps people happy and healthy""}",,,,,,,to see what really keeps people happy and healthy
,,Audio,audio-keyboard-response,128,727789,0.0-128.0,22,audio/mp3/conf-028.mp3,,,,,,,,,,28,conf-028.mp3,
,12500.144999998,Retranscription,survey-html-form,129,740291,0.0-129.0,22,,,,,,"{""rep"":""we did that : the Harvard study of adult development ""}",,,,,,,we did that : the Harvard study of adult development 
,,Audio,audio-keyboard-response,130,745929,0.0-130.0,22,audio/mp3/conf-029.mp3,,,,,,,,,,29,conf-029.mp3,
,12500.569999975,Retranscription,survey-html-form,131,758432,0.0-131.0,22,,,,,,"{""rep"":""may be the longest study of adult life that has ever been done""}",,,,,,,may be the longest study of adult life that has ever been done
,,Audio,audio-keyboard-response,132,761620,0.0-132.0,22,audio/mp3/conf-030.mp3,,,,,,,,,,30,conf-030.mp3,
,7500.1900000498,Retranscription,survey-html-form,133,769121,0.0-133.0,22,,,,,,"{""rep"":""for seventy-five years""}",,,,,,,for seventy-five years
,,Audio,audio-keyboard-response,134,774179,0.0-134.0,22,audio/mp3/conf-031.mp3,,,,,,,,,,31,conf-031.mp3,
,12500.699999975,Retranscription,survey-html-form,135,786682,0.0-135.0,22,,,,,,"{""rep"":""we've track the lives of 7""}",,,,,,,we've track the lives of 7
,,Audio,audio-keyboard-response,136,792209,0.0-136.0,22,audio/mp3/conf-032.mp3,,,,,,,,,,32,conf-032.mp3,
,12500.605000008,Retranscription,survey-html-form,137,804712,0.0-137.0,22,,,,,,"{""rep"":""year after year, asking about their work, their all lives, their ""}",,,,,,,"year after year, asking about their work, their all lives, their "
,,Audio,audio-keyboard-response,138,807959,0.0-138.0,22,audio/mp3/conf-033.mp3,,,,,,,,,,33,conf-033.mp3,
,7500.8500000113,Retranscription,survey-html-form,139,815462,0.0-139.0,22,,,,,,"{""rep"":""and of course asking all allong the way""}",,,,,,,and of course asking all allong the way
,,Audio,audio-keyboard-response,140,819619,0.0-140.0,22,audio/mp3/conf-034.mp3,,,,,,,,,,34,conf-034.mp3,
,10000.00999996,Retranscription,survey-html-form,141,829621,0.0-141.0,22,,,,,,"{""rep"":""withoput knowing how their lives studies were gona t""}",,,,,,,withoput knowing how their lives studies were gona t
,,Audio,audio-keyboard-response,142,833580,0.0-142.0,22,audio/mp3/conf-035.mp3,,,,,,,,,,35,conf-035.mp3,
,7500.6099999882,Retranscription,survey-html-form,143,841082,0.0-143.0,22,,,,,,"{""rep"":""studies like this are extremely rares""}",,,,,,,studies like this are extremely rares
,,Audio,audio-keyboard-response,144,845539,0.0-144.0,22,audio/mp3/conf-036.mp3,,,,,,,,,,36,conf-036.mp3,
,10000.280000037,Retranscription,survey-html-form,145,855541,0.0-145.0,22,,,,,,"{""rep"":""almoist all projects of this type fall apart with""}",,,,,,,almoist all projects of this type fall apart with
,,Audio,audio-keyboard-response,146,859259,0.0-146.0,22,audio/mp3/conf-037.mp3,,,,,,,,,,37,conf-037.mp3,
,7500.4799999879,Retranscription,survey-html-form,147,866762,0.0-147.0,22,,,,,,"{""rep"":""becouse to many people drop o""}",,,,,,,becouse to many people drop o
,,Audio,audio-keyboard-response,148,870142,0.0-148.0,22,audio/mp3/conf-038.mp3,,,,,,,,,,38,conf-038.mp3,
,7500.7350000087,Retranscription,survey-html-form,149,877644,0.0-149.0,22,,,,,,"{""rep"":""were founding for the research dr""}",,,,,,,were founding for the research dr
,,Audio,audio-keyboard-response,150,882029,0.0-150.0,22,audio/mp3/conf-039.mp3,,,,,,,,,,39,conf-039.mp3,
,10000.890000025,Retranscription,survey-html-form,151,892032,0.0-151.0,22,,,,,,"{""rep"":""or the researchers get distracted, or they die""}",,,,,,,"or the researchers get distracted, or they die"
,,Audio,audio-keyboard-response,152,895559,0.0-152.0,22,audio/mp3/conf-040.mp3,,,,,,,,,,40,conf-040.mp3,
,7500.699999975,Retranscription,survey-html-form,153,903062,0.0-153.0,22,,,,,,"{""rep"":""and nobody ""}",,,,,,,and nobody 
,,Audio,audio-keyboard-response,154,906009,0.0-154.0,22,audio/mp3/conf-041.mp3,,,,,,,,,,41,conf-041.mp3,
,4999.9650000245,Retranscription,survey-html-form,155,911011,0.0-155.0,22,,,,,,"{""rep"":""a true combination of luck""}",,,,,,,a true combination of luck
,,Audio,audio-keyboard-response,156,915569,0.0-156.0,22,audio/mp3/conf-042.mp3,,,,,,,,,,42,conf-042.mp3,
,10000.315000012,Retranscription,survey-html-form,157,925571,0.0-157.0,22,,,,,,"{""rep"":""and a persistance of several generations of researche""}",,,,,,,and a persistance of several generations of researche
,,Audio,audio-keyboard-response,158,928099,0.0-158.0,22,audio/mp3/conf-043.mp3,,,,,,,,,,43,conf-043.mp3,
,5001.1050000321,Retranscription,survey-html-form,159,933101,0.0-159.0,22,,,,,,"{""rep"":""the study has survived""}",,,,,,,the study has survived
,,Audio,audio-keyboard-response,160,938110,0.0-160.0,22,audio/mp3/conf-044.mp3,,,,,,,,,,44,conf-044.mp3,
,12500.820000016,Retranscription,survey-html-form,161,950612,0.0-161.0,22,,,,,,"{""rep"":""about sixty of our seven hunderd twenty-four men ""}",,,,,,,about sixty of our seven hunderd twenty-four men 
,,Audio,audio-keyboard-response,162,955019,0.0-162.0,22,audio/mp3/conf-045.mp3,,,,,,,,,,45,conf-045.mp3,
,10000.419999997,Retranscription,survey-html-form,163,965021,0.0-163.0,22,,,,,,"{""rep"":""are still alive, still participating on the study""}",,,,,,,"are still alive, still participating on the study"
,,Audio,audio-keyboard-response,164,967839,0.0-164.0,22,audio/mp3/conf-046.mp3,,,,,,,,,,46,conf-046.mp3,
,5001.1550000054,Retranscription,survey-html-form,165,972842,0.0-165.0,22,,,,,,"{""rep"":""most of them in their ninet""}",,,,,,,most of them in their ninet
,,Audio,audio-keyboard-response,166,977989,0.0-166.0,22,audio/mp3/conf-047.mp3,,,,,,,,,,47,conf-047.mp3,
,12501.009999949,Retranscription,survey-html-form,167,990492,0.0-167.0,22,,,,,,"{""rep"":""and we are now going to study the more than two ""}",,,,,,,and we are now going to study the more than two 
,,Audio,audio-keyboard-response,168,992339,0.0-168.0,22,audio/mp3/conf-048.mp3,,,,,,,,,,48,conf-048.mp3,
,2500.5900000106,Retranscription,survey-html-form,169,994841,0.0-169.0,22,,,,,,"{""rep"":""of these men""}",,,,,,,of these men
,,Audio,audio-keyboard-response,170,997760,0.0-170.0,22,audio/mp3/conf-049.mp3,,,,,,,,,,49,conf-049.mp3,
,4999.8250000062,Retranscription,survey-html-form,171,1002761,0.0-171.0,22,,,,,,"{""rep"":""and i'm the fourth director of ""}",,,,,,,and i'm the fourth director of 
,,Audio,audio-keyboard-response,172,1007909,0.0-172.0,22,audio/mp3/conf-050.mp3,,,,,,,,,,50,conf-050.mp3,
,12500.390000001,Retranscription,survey-html-form,173,1020411,0.0-173.0,22,,,,,,"{""rep"":""since 1948 we've traclk the lives of two groups pf men ""}",,,,,,,since 1948 we've traclk the lives of two groups pf men 
,,Audio,audio-keyboard-response,174,1025969,0.0-174.0,22,audio/mp3/conf-051.mp3,,,,,,,,,,51,conf-051.mp3,
,12500.60499995,Retranscription,survey-html-form,175,1038471,0.0-175.0,22,,,,,,"{""rep"":""the first group started out the study when they were""}",,,,,,,the first group started out the study when they were
,,Audio,audio-keyboard-response,176,1042189,0.0-176.0,22,audio/mp3/conf-052.mp3,,,,,,,,,,52,conf-052.mp3,
,7500.5249999813,Retranscription,survey-html-form,177,1049691,0.0-177.0,22,,,,,,"{""rep"":""they all finished college during ww2""}",,,,,,,they all finished college during ww2
,,Audio,audio-keyboard-response,178,1052970,0.0-178.0,22,audio/mp3/conf-053.mp3,,,,,,,,,,53,conf-053.mp3,
,7501.8299999647,Retranscription,survey-html-form,179,1060473,0.0-179.0,22,,,,,,"{""rep"":""and then most went of to serve in the war""}",,,,,,,and then most went of to serve in the war
,,Audio,audio-keyboard-response,180,1063329,0.0-180.0,22,audio/mp3/conf-054.mp3,,,,,,,,,,54,conf-054.mp3,
,5000.7450000267,Retranscription,survey-html-form,181,1068331,0.0-181.0,22,,,,,,"{""rep"":""and the second group that we've ""}",,,,,,,and the second group that we've 
,,Audio,audio-keyboard-response,182,1073189,0.0-182.0,22,audio/mp3/conf-055.mp3,,,,,,,,,,55,conf-055.mp3,
,10000.409999979,Retranscription,survey-html-form,183,1083191,0.0-183.0,22,,,,,,"{""rep"":""was a group of boys from Boston's poorest neighbour""}",,,,,,,was a group of boys from Boston's poorest neighbour
,,Audio,audio-keyboard-response,184,1086229,0.0-184.0,22,audio/mp3/conf-056.mp3,,,,,,,,,,56,conf-056.mp3,
,7501.419999986,Retranscription,survey-html-form,185,1093732,0.0-185.0,22,,,,,,"{""rep"":""boys who were chosen for the study ""}",,,,,,,boys who were chosen for the study 
,,Audio,audio-keyboard-response,186,1098019,0.0-186.0,22,audio/mp3/conf-057.mp3,,,,,,,,,,57,conf-057.mp3,
,10000.229999947,Retranscription,survey-html-form,187,1108021,0.0-187.0,22,,,,,,"{""rep"":""specificly because they were some of the most tro""}",,,,,,,specificly because they were some of the most tro
,,Audio,audio-keyboard-response,188,1113379,0.0-188.0,22,audio/mp3/conf-058.mp3,,,,,,,,,,58,conf-058.mp3,
,12501.500000013,Retranscription,survey-html-form,189,1125883,0.0-189.0,22,,,,,,"{""rep"":""and disadvantaged famillies from the Boston 193""}",,,,,,,and disadvantaged famillies from the Boston 193
,,Audio,audio-keyboard-response,190,1131159,0.0-190.0,22,audio/mp3/conf-059.mp3,,,,,,,,,,59,conf-059.mp3,
,12500.984999991,Retranscription,survey-html-form,191,1143662,0.0-191.0,22,,,,,,"{""rep"":""most live in - , mainly with ""}",,,,,,,"most live in - , mainly with "
,,Audio,audio-keyboard-response,192,1146019,0.0-192.0,22,audio/mp3/conf-060.mp3,,,,,,,,,,60,conf-060.mp3,
,5000.6799999974,Retranscription,survey-html-form,193,1151021,0.0-193.0,22,,,,,,"{""rep"":""when they entered the stud""}",,,,,,,when they entered the stud
,,Audio,audio-keyboard-response,194,1153739,0.0-194.0,22,audio/mp3/conf-061.mp3,,,,,,,,,,61,conf-061.mp3,
,5000.709999993,Retranscription,survey-html-form,195,1158742,0.0-195.0,22,,,,,,"{""rep"":""all of these teenagers ""}",,,,,,,all of these teenagers 
,,Audio,audio-keyboard-response,196,1162659,0.0-196.0,22,audio/mp3/conf-062.mp3,,,,,,,,,,62,conf-062.mp3,
,7500.6850000354,Retranscription,survey-html-form,197,1170161,0.0-197.0,22,,,,,,"{""rep"":""were interviewed, they were giving medical""}",,,,,,,"were interviewed, they were giving medical"
,,Audio,audio-keyboard-response,198,1173859,0.0-198.0,22,audio/mp3/conf-063.mp3,,,,,,,,,,63,conf-063.mp3,
,7501.7649999936,Retranscription,survey-html-form,199,1181363,0.0-199.0,22,,,,,,"{""rep"":""we went to their homes and we have intervie""}",,,,,,,we went to their homes and we have intervie
,,Audio,audio-keyboard-response,200,1186609,0.0-200.0,22,audio/mp3/conf-064.mp3,,,,,,,,,,64,conf-064.mp3,
,12500.46000001,Retranscription,survey-html-form,201,1199111,0.0-201.0,22,,,,,,"{""rep"":""and then these teenagers grew up into adults living all kind""}",,,,,,,and then these teenagers grew up into adults living all kind
,,Audio,audio-keyboard-response,202,1204459,0.0-202.0,22,audio/mp3/conf-065.mp3,,,,,,,,,,65,conf-065.mp3,
,12500.13,Retranscription,survey-html-form,203,1216961,0.0-203.0,22,,,,,,"{""rep"":""they became factory workers and lawyers and break""}",,,,,,,they became factory workers and lawyers and break
,,Audio,audio-keyboard-response,204,1221709,0.0-204.0,22,audio/mp3/conf-066.mp3,,,,,,,,,,66,conf-066.mp3,
,10000.554999977,Retranscription,survey-html-form,205,1231711,0.0-205.0,22,,,,,,"{""rep"":""and workers, one president of the ""}",,,,,,,"and workers, one president of the "
,,Audio,audio-keyboard-response,206,1234529,0.0-206.0,22,audio/mp3/conf-067.mp3,,,,,,,,,,67,conf-067.mp3,
,4999.9100000132,Retranscription,survey-html-form,207,1239531,0.0-207.0,22,,,,,,"{""rep"":""some developped alc""}",,,,,,,some developped alc
,,Audio,audio-keyboard-response,208,1242239,0.0-208.0,22,audio/mp3/conf-068.mp3,,,,,,,,,,68,conf-068.mp3,
,5000.5200000014,Retranscription,survey-html-form,209,1247241,0.0-209.0,22,,,,,,"{""rep"":""a few developped schizohrenia""}",,,,,,,a few developped schizohrenia
,,Audio,audio-keyboard-response,210,1252919,0.0-210.0,22,audio/mp3/conf-069.mp3,,,,,,,,,,69,conf-069.mp3,
,12500.305000052,Retranscription,survey-html-form,211,1265422,0.0-211.0,22,,,,,,"{""rep"":""some climbed the social lader all the way to the very top ""}",,,,,,,some climbed the social lader all the way to the very top 
,,Audio,audio-keyboard-response,212,1269419,0.0-212.0,22,audio/mp3/conf-070.mp3,,,,,,,,,,70,conf-070.mp3,
,7500.4149999586,Retranscription,survey-html-form,213,1276921,0.0-213.0,22,,,,,,"{""rep"":""and some made that journey in the opposite directi""}",,,,,,,and some made that journey in the opposite directi
,,Audio,audio-keyboard-response,214,1279920,0.0-214.0,22,audio/mp3/conf-071.mp3,,,,,,,,,,71,conf-071.mp3,
,5001.5949999797,Retranscription,survey-html-form,215,1284923,0.0-215.0,22,,,,,,"{""rep"":""the founder of this study""}",,,,,,,the founder of this study
,,Audio,audio-keyboard-response,216,1290710,0.0-216.0,22,audio/mp3/conf-072.mp3,,,,,,,,,,72,conf-072.mp3,
,12501.894999994,Retranscription,survey-html-form,217,1303213,0.0-217.0,22,,,,,,"{""rep"":""would never in their wildest dream imagine that i would be standing here to""}",,,,,,,would never in their wildest dream imagine that i would be standing here to
,,Audio,audio-keyboard-response,218,1308960,0.0-218.0,22,audio/mp3/conf-073.mp3,,,,,,,,,,73,conf-073.mp3,
,12500.214999949,Retranscription,survey-html-form,219,1321461,0.0-219.0,22,,,,,,"{""rep"":""75 years later telling you that the study still continues""}",,,,,,,75 years later telling you that the study still continues
,,Audio,audio-keyboard-response,220,1323559,0.0-220.0,22,audio/mp3/conf-074.mp3,,,,,,,,,,74,conf-074.mp3,
,5000.5649999948,Retranscription,survey-html-form,221,1328561,0.0-221.0,22,,,,,,"{""rep"":""every two years""}",,,,,,,every two years
,,Audio,audio-keyboard-response,222,1333349,0.0-222.0,22,audio/mp3/conf-075.mp3,,,,,,,,,,75,conf-075.mp3,
,10000.954999996,Retranscription,survey-html-form,223,1343352,0.0-223.0,22,,,,,,"{""rep"":""our patient and dedications staff calls up our men ""}",,,,,,,our patient and dedications staff calls up our men 
,,Audio,audio-keyboard-response,224,1349009,0.0-224.0,22,audio/mp3/conf-076.mp3,,,,,,,,,,76,conf-076.mp3,
,12500.679999997,Retranscription,survey-html-form,225,1361511,0.0-225.0,22,,,,,,"{""rep"":""and ask them if we can send them yet one more set of questions about their li""}",,,,,,,and ask them if we can send them yet one more set of questions about their li
,,Audio,audio-keyboard-response,226,1365890,0.0-226.0,22,audio/mp3/conf-077.mp3,,,,,,,,,,77,conf-077.mp3,
,10001.010000007,Retranscription,survey-html-form,227,1375892,0.0-227.0,22,,,,,,"{""rep"":""many of the inner city Boston men ask us ""}",,,,,,,many of the inner city Boston men ask us 
,,Audio,audio-keyboard-response,228,1380379,0.0-228.0,22,audio/mp3/conf-078.mp3,,,,,,,,,,78,conf-078.mp3,
,10001.91500003,Retranscription,survey-html-form,229,1390382,0.0-229.0,22,,,,,,"{""rep"":""why do you keep leading the study, i mean, my life isn'""}",,,,,,,"why do you keep leading the study, i mean, my life isn'"
,,Audio,audio-keyboard-response,230,1393789,0.0-230.0,22,audio/mp3/conf-079.mp3,,,,,,,,,,79,conf-079.mp3,
,7500.5200000014,Retranscription,survey-html-form,231,1401291,0.0-231.0,22,,,,,,"{""rep"":""the  men never ask""}",,,,,,,the  men never ask
,,Audio,audio-keyboard-response,232,1404889,0.0-232.0,22,audio/mp3/conf-080.mp3,,,,,,,,,,80,conf-080.mp3,
,7501.1550000054,Retranscription,survey-html-form,233,1412392,0.0-233.0,22,,,,,,"{""rep"":""froget the clearest picture of these li""}",,,,,,,froget the clearest picture of these li
,,Audio,audio-keyboard-response,234,1415559,0.0-234.0,22,audio/mp3/conf-081.mp3,,,,,,,,,,81,conf-081.mp3,
,7500.1899999916,Retranscription,survey-html-form,235,1423061,0.0-235.0,22,,,,,,"{""rep"":""we don't just send them questiobnaires""}",,,,,,,we don't just send them questiobnaires
,,Audio,audio-keyboard-response,236,1426309,0.0-236.0,22,audio/mp3/conf-082.mp3,,,,,,,,,,82,conf-082.mp3,
,7500.159999996,Retranscription,survey-html-form,237,1433811,0.0-237.0,22,,,,,,"{""rep"":""we interview them in their leavi""}",,,,,,,we interview them in their leavi
,,Audio,audio-keyboard-response,238,1437610,0.0-238.0,22,audio/mp3/conf-083.mp3,,,,,,,,,,83,conf-083.mp3,
,7501.569999964,Retranscription,survey-html-form,239,1445113,0.0-239.0,22,,,,,,"{""rep"":""we get their medical reccords from their do""}",,,,,,,we get their medical reccords from their do
,,Audio,audio-keyboard-response,240,1447199,0.0-240.0,22,audio/mp3/conf-084.mp3,,,,,,,,,,84,conf-084.mp3,
,5000.459999952,Retranscription,survey-html-form,241,1452201,0.0-241.0,22,,,,,,"{""rep"":""we drax their blood""}",,,,,,,we drax their blood
,,Audio,audio-keyboard-response,242,1454520,0.0-242.0,22,audio/mp3/conf-085.mp3,,,,,,,,,,85,conf-085.mp3,
,5000.8900000248,Retranscription,survey-html-form,243,1459522,0.0-243.0,22,,,,,,"{""rep"":""we scan their brains""}",,,,,,,we scan their brains
,,Audio,audio-keyboard-response,244,1461740,0.0-244.0,22,audio/mp3/conf-086.mp3,,,,,,,,,,86,conf-086.mp3,
,5000.3199999919,Retranscription,survey-html-form,245,1466741,0.0-245.0,22,,,,,,"{""rep"":""we talk to their children""}",,,,,,,we talk to their children
,,Audio,audio-keyboard-response,246,1472180,0.0-246.0,22,audio/mp3/conf-087.mp3,,,,,,,,,,87,conf-087.mp3,
,12500.59499999,Retranscription,survey-html-form,247,1484682,0.0-247.0,22,,,,,,"{""rep"":""we videotape them talkin with their wofe about their deepest con""}",,,,,,,we videotape them talkin with their wofe about their deepest con
,,Audio,audio-keyboard-response,248,1489260,0.0-248.0,22,audio/mp3/conf-088.mp3,,,,,,,,,,88,conf-088.mp3,
,10000.944999978,Retranscription,survey-html-form,249,1499262,0.0-249.0,22,,,,,,"{""rep"":""and when about a decade ago we finally asked their wives""}",,,,,,,and when about a decade ago we finally asked their wives
,,Audio,audio-keyboard-response,250,1502620,0.0-250.0,22,audio/mp3/conf-089.mp3,,,,,,,,,,89,conf-089.mp3,
,7499.9200000311,Retranscription,survey-html-form,251,1510121,0.0-251.0,22,,,,,,"{""rep"":""if they would join us as members of the st""}",,,,,,,if they would join us as members of the st
,,Audio,audio-keyboard-response,252,1513770,0.0-252.0,22,audio/mp3/conf-090.mp3,,,,,,,,,,90,conf-090.mp3,
,7500.3400000278,Retranscription,survey-html-form,253,1521272,0.0-253.0,22,,,,,,"{""rep"":""many women said : \"" you""}",,,,,,,"many women said : "" you"
,,Audio,audio-keyboard-response,254,1523520,0.0-254.0,22,audio/mp3/conf-091.mp3,,,,,,,,,,91,conf-091.mp3,
,5000.3649999853,Retranscription,survey-html-form,255,1528522,0.0-255.0,22,,,,,,"{""rep"":""so what have we learned ? ""}",,,,,,,so what have we learned ? 
,,Audio,audio-keyboard-response,256,1531650,0.0-256.0,22,audio/mp3/conf-092.mp3,,,,,,,,,,92,conf-092.mp3,
,7500.1749999938,Retranscription,survey-html-form,257,1539152,0.0-257.0,22,,,,,,"{""rep"":""what are the lessons that come ?""}",,,,,,,what are the lessons that come ?
,,Audio,audio-keyboard-response,258,1544999,0.0-258.0,22,audio/mp3/conf-093.mp3,,,,,,,,,,93,conf-093.mp3,
,12500.280000037,Retranscription,survey-html-form,259,1557501,0.0-259.0,22,,,,,,"{""rep"":""from that tens of thousands of page of papers we generated""}",,,,,,,from that tens of thousands of page of papers we generated
,,Audio,audio-keyboard-response,260,1560820,0.0-260.0,22,audio/mp3/conf-094.mp3,,,,,,,,,,94,conf-094.mp3,
,7499.9200000311,Retranscription,survey-html-form,261,1568321,0.0-261.0,22,,,,,,"{""rep"":""well the  lessons are about wealth""}",,,,,,,well the  lessons are about wealth
,,Audio,audio-keyboard-response,262,1570219,0.0-262.0,22,audio/mp3/conf-095.mp3,,,,,,,,,,95,conf-095.mp3,
,2500.4499999923,Retranscription,survey-html-form,263,1572721,0.0-263.0,22,,,,,,"{""rep"":""or fame ""}",,,,,,,or fame 
,,Audio,audio-keyboard-response,264,1575629,0.0-264.0,22,audio/mp3/conf-096.mp3,,,,,,,,,,96,conf-096.mp3,
,5000.5299999611,Retranscription,survey-html-form,265,1580631,0.0-265.0,22,,,,,,"{""rep"":""or working harder and harder""}",,,,,,,or working harder and harder
,,Audio,audio-keyboard-response,266,1583000,0.0-266.0,22,audio/mp3/conf-097.mp3,,,,,,,,,,97,conf-097.mp3,
,5000.1899999916,Retranscription,survey-html-form,267,1588001,0.0-267.0,22,,,,,,"{""rep"":""the clearest message""}",,,,,,,the clearest message
,,Audio,audio-keyboard-response,268,1592510,0.0-268.0,22,audio/mp3/conf-098.mp3,,,,,,,,,,98,conf-098.mp3,
,10000.685000035,Retranscription,survey-html-form,269,1602512,0.0-269.0,22,,,,,,"{""rep"":""that we get from this 75 years study is this""}",,,,,,,that we get from this 75 years study is this
,,Audio,audio-keyboard-response,270,1607349,0.0-270.0,22,audio/mp3/conf-099.mp3,,,,,,,,,,99,conf-099.mp3,
,10000.614999968,Retranscription,survey-html-form,271,1617352,0.0-271.0,22,,,,,,"{""rep"":""good relationships keep us happier and healthier ""}",,,,,,,good relationships keep us happier and healthier 
,,Audio,audio-keyboard-response,272,1621460,0.0-272.0,22,audio/mp3/conf-100.mp3,,,,,,,,,,100,conf-100.mp3,
,10000.610000046,Retranscription,survey-html-form,273,1631462,0.0-273.0,22,,,,,,"{""rep"":""we've learn three big lessons about relationships ""}",,,,,,,we've learn three big lessons about relationships 
,,Audio,audio-keyboard-response,274,1636659,0.0-274.0,22,audio/mp3/conf-101.mp3,,,,,,,,,,101,conf-101.mp3,
,12500.605000008,Retranscription,survey-html-form,275,1649162,0.0-275.0,22,,,,,,"{""rep"":""the first is that social connexions are really good for us ""}",,,,,,,the first is that social connexions are really good for us 
,,Audio,audio-keyboard-response,276,1651849,0.0-276.0,22,audio/mp3/conf-102.mp3,,,,,,,,,,102,conf-102.mp3,
,5000.6700000376,Retranscription,survey-html-form,277,1656851,0.0-277.0,22,,,,,,"{""rep"":""and that lonelyness kills""}",,,,,,,and that lonelyness kills
,,Audio,audio-keyboard-response,278,1661119,0.0-278.0,22,audio/mp3/conf-103.mp3,,,,,,,,,,103,conf-103.mp3,
,10000.809999998,Retranscription,survey-html-form,279,1671121,0.0-279.0,22,,,,,,"{""rep"":""it turns out that people who are more socially connected ""}",,,,,,,it turns out that people who are more socially connected 
,,Audio,audio-keyboard-response,280,1674779,0.0-280.0,22,audio/mp3/conf-104.mp3,,,,,,,,,,104,conf-104.mp3,
,7500.1550000161,Retranscription,survey-html-form,281,1682281,0.0-281.0,22,,,,,,"{""rep"":""to familly, to friens, to xcommunity""}",,,,,,,"to familly, to friens, to xcommunity"
,,Audio,audio-keyboard-response,282,1687740,0.0-282.0,22,audio/mp3/conf-105.mp3,,,,,,,,,,105,conf-105.mp3,
,12501.25500001,Retranscription,survey-html-form,283,1700242,0.0-283.0,22,,,,,,"{""rep"":""rae happier, they are physically healthier and they live longer ""}",,,,,,,"rae happier, they are physically healthier and they live longer "
,,Audio,audio-keyboard-response,284,1703529,0.0-284.0,22,audio/mp3/conf-106.mp3,,,,,,,,,,106,conf-106.mp3,
,7500.0599999912,Retranscription,survey-html-form,285,1711031,0.0-285.0,22,,,,,,"{""rep"":""than people who are less well connected ""}",,,,,,,than people who are less well connected 
,,Audio,audio-keyboard-response,286,1715079,0.0-286.0,22,audio/mp3/conf-107.mp3,,,,,,,,,,107,conf-107.mp3,
,10000.560000015,Retranscription,survey-html-form,287,1725081,0.0-287.0,22,,,,,,"{""rep"":""and the experience of lonelyness turns out to be to""}",,,,,,,and the experience of lonelyness turns out to be to
,,Audio,audio-keyboard-response,288,1730279,0.0-288.0,22,audio/mp3/conf-108.mp3,,,,,,,,,,108,conf-108.mp3,
,12500.950000016,Retranscription,survey-html-form,289,1742782,0.0-289.0,22,,,,,,"{""rep"":""people who are more isolated than they want to be from others""}",,,,,,,people who are more isolated than they want to be from others
,,Audio,audio-keyboard-response,290,1746390,0.0-290.0,22,audio/mp3/conf-109.mp3,,,,,,,,,,109,conf-109.mp3,
,7500.4499999923,Retranscription,survey-html-form,291,1753892,0.0-291.0,22,,,,,,"{""rep"":""frinf that they are less happy ""}",,,,,,,frinf that they are less happy 
,,Audio,audio-keyboard-response,292,1757589,0.0-292.0,22,audio/mp3/conf-110.mp3,,,,,,,,,,110,conf-110.mp3,
,7500.5750000128,Retranscription,survey-html-form,293,1765092,0.0-293.0,22,,,,,,"{""rep"":""their health décline earmier in midlif""}",,,,,,,their health décline earmier in midlif
,,Audio,audio-keyboard-response,294,1770029,0.0-294.0,22,audio/mp3/conf-111.mp3,,,,,,,,,,111,conf-111.mp3,
